param_clf__shrink_threshold,param_selector__C,param_selector__l1_ratio,param_selector__top_k,mean_test_score,std_test_score,rank_test_score,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_fit_time,mean_score_time
,0.001,0.1,5,0.41,0.04546060565661954,769,0.3833333333333333,0.5,0.3833333333333333,0.3833333333333333,0.4,0.003248262405395508,0.0013838768005371093
,0.001,0.1,10,0.4766666666666667,0.13848385385227324,671,0.55,0.3,0.45,0.3833333333333333,0.7,0.003200531005859375,0.001369476318359375
,0.001,0.1,20,0.38333333333333336,0.10219806477837262,785,0.45,0.2,0.4,0.3666666666666667,0.5,0.0032975196838378905,0.0014055252075195312
,0.001,0.1,50,0.49000000000000005,0.11035296904831232,620,0.55,0.3,0.5666666666666667,0.43333333333333335,0.6,0.003209829330444336,0.0014032840728759766
,0.001,0.3,5,0.41,0.04546060565661954,769,0.3833333333333333,0.5,0.3833333333333333,0.3833333333333333,0.4,0.003193521499633789,0.0013849735260009766
,0.001,0.3,10,0.4766666666666667,0.13848385385227324,671,0.55,0.3,0.45,0.3833333333333333,0.7,0.0032128810882568358,0.0014014244079589844
,0.001,0.3,20,0.38333333333333336,0.10219806477837262,785,0.45,0.2,0.4,0.3666666666666667,0.5,0.0032117366790771484,0.001449918746948242
,0.001,0.3,50,0.49000000000000005,0.11035296904831232,620,0.55,0.3,0.5666666666666667,0.43333333333333335,0.6,0.0032124996185302736,0.0013918399810791016
,0.001,0.5,5,0.41,0.04546060565661954,769,0.3833333333333333,0.5,0.3833333333333333,0.3833333333333333,0.4,0.003301715850830078,0.0013721466064453125
,0.001,0.5,10,0.4766666666666667,0.13848385385227324,671,0.55,0.3,0.45,0.3833333333333333,0.7,0.0031868457794189454,0.0013623714447021484
,0.001,0.5,20,0.38333333333333336,0.10219806477837262,785,0.45,0.2,0.4,0.3666666666666667,0.5,0.0032622814178466797,0.0013751506805419922
,0.001,0.5,50,0.49000000000000005,0.11035296904831232,620,0.55,0.3,0.5666666666666667,0.43333333333333335,0.6,0.0032257080078125,0.0013812065124511718
,0.001,0.7,5,0.41,0.04546060565661954,769,0.3833333333333333,0.5,0.3833333333333333,0.3833333333333333,0.4,0.0032161712646484376,0.0013803482055664063
,0.001,0.7,10,0.4766666666666667,0.13848385385227324,671,0.55,0.3,0.45,0.3833333333333333,0.7,0.0031888484954833984,0.0013866424560546875
,0.001,0.7,20,0.38333333333333336,0.10219806477837262,785,0.45,0.2,0.4,0.3666666666666667,0.5,0.0032787322998046875,0.0013908863067626954
,0.001,0.7,50,0.49000000000000005,0.11035296904831232,620,0.55,0.3,0.5666666666666667,0.43333333333333335,0.6,0.0032262325286865233,0.0013860225677490234
,0.001,0.9,5,0.41,0.04546060565661954,769,0.3833333333333333,0.5,0.3833333333333333,0.3833333333333333,0.4,0.003171396255493164,0.0013889789581298829
,0.001,0.9,10,0.4766666666666667,0.13848385385227324,671,0.55,0.3,0.45,0.3833333333333333,0.7,0.0031988143920898436,0.001371908187866211
,0.001,0.9,20,0.38333333333333336,0.10219806477837262,785,0.45,0.2,0.4,0.3666666666666667,0.5,0.0032092571258544923,0.0014553070068359375
,0.001,0.9,50,0.49000000000000005,0.11035296904831232,620,0.55,0.3,0.5666666666666667,0.43333333333333335,0.6,0.003236722946166992,0.0013855457305908202
,0.00359381,0.1,5,0.41,0.04546060565661954,769,0.3833333333333333,0.5,0.3833333333333333,0.3833333333333333,0.4,0.003704214096069336,0.0013754844665527343
,0.00359381,0.1,10,0.4766666666666667,0.13848385385227324,671,0.55,0.3,0.45,0.3833333333333333,0.7,0.003761768341064453,0.0013785362243652344
,0.00359381,0.1,20,0.38333333333333336,0.10219806477837262,785,0.45,0.2,0.4,0.3666666666666667,0.5,0.003726291656494141,0.0013875484466552735
,0.00359381,0.1,50,0.49000000000000005,0.11035296904831232,620,0.55,0.3,0.5666666666666667,0.43333333333333335,0.6,0.003692436218261719,0.0013956069946289063
,0.00359381,0.3,5,0.41,0.04546060565661954,769,0.3833333333333333,0.5,0.3833333333333333,0.3833333333333333,0.4,0.003164196014404297,0.0013751506805419922
