param_clf__shrink_threshold,param_selector__C,param_selector__l1_ratio,param_selector__top_k,mean_test_score,std_test_score,rank_test_score,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_fit_time,mean_score_time
,0.001,0.1,5,0.42000000000000004,0.15755069730795299,753,0.2,0.5833333333333334,0.6166666666666667,0.3666666666666667,0.3333333333333333,0.0033855438232421875,0.0014390945434570312
,0.001,0.1,10,0.5966666666666667,0.14352700094407325,577,0.6333333333333333,0.8166666666666667,0.5166666666666667,0.6333333333333333,0.3833333333333333,0.003381967544555664,0.001440143585205078
,0.001,0.1,20,0.58,0.04521553322083512,618,0.55,0.55,0.6166666666666667,0.65,0.5333333333333333,0.0032732486724853516,0.0014064311981201172
,0.001,0.1,50,0.66,0.05333333333333334,462,0.6166666666666667,0.7333333333333334,0.6166666666666667,0.7166666666666667,0.6166666666666667,0.003280782699584961,0.0014246463775634765
,0.001,0.3,5,0.42000000000000004,0.15755069730795299,753,0.2,0.5833333333333334,0.6166666666666667,0.3666666666666667,0.3333333333333333,0.0032518386840820314,0.0014023303985595704
,0.001,0.3,10,0.5966666666666667,0.14352700094407325,577,0.6333333333333333,0.8166666666666667,0.5166666666666667,0.6333333333333333,0.3833333333333333,0.0033781051635742186,0.0013846874237060547
,0.001,0.3,20,0.58,0.04521553322083512,618,0.55,0.55,0.6166666666666667,0.65,0.5333333333333333,0.0032553672790527344,0.0014141082763671875
,0.001,0.3,50,0.66,0.05333333333333334,462,0.6166666666666667,0.7333333333333334,0.6166666666666667,0.7166666666666667,0.6166666666666667,0.0033082008361816407,0.0014056682586669922
,0.001,0.5,5,0.42000000000000004,0.15755069730795299,753,0.2,0.5833333333333334,0.6166666666666667,0.3666666666666667,0.3333333333333333,0.0033447265625,0.0014177322387695312
,0.001,0.5,10,0.5966666666666667,0.14352700094407325,577,0.6333333333333333,0.8166666666666667,0.5166666666666667,0.6333333333333333,0.3833333333333333,0.003284931182861328,0.0014027118682861327
,0.001,0.5,20,0.58,0.04521553322083512,618,0.55,0.55,0.6166666666666667,0.65,0.5333333333333333,0.003261423110961914,0.0014163017272949218
,0.001,0.5,50,0.66,0.05333333333333334,462,0.6166666666666667,0.7333333333333334,0.6166666666666667,0.7166666666666667,0.6166666666666667,0.0032822608947753905,0.0014079093933105468
,0.001,0.7,5,0.42000000000000004,0.15755069730795299,753,0.2,0.5833333333333334,0.6166666666666667,0.3666666666666667,0.3333333333333333,0.0033301830291748045,0.0014883041381835937
,0.001,0.7,10,0.5966666666666667,0.14352700094407325,577,0.6333333333333333,0.8166666666666667,0.5166666666666667,0.6333333333333333,0.3833333333333333,0.0032615184783935545,0.001413583755493164
,0.001,0.7,20,0.58,0.04521553322083512,618,0.55,0.55,0.6166666666666667,0.65,0.5333333333333333,0.003282928466796875,0.001401805877685547
,0.001,0.7,50,0.66,0.05333333333333334,462,0.6166666666666667,0.7333333333333334,0.6166666666666667,0.7166666666666667,0.6166666666666667,0.0033205509185791015,0.0014129638671875
,0.001,0.9,5,0.42000000000000004,0.15755069730795299,753,0.2,0.5833333333333334,0.6166666666666667,0.3666666666666667,0.3333333333333333,0.0033498764038085937,0.0014211654663085938
,0.001,0.9,10,0.5966666666666667,0.14352700094407325,577,0.6333333333333333,0.8166666666666667,0.5166666666666667,0.6333333333333333,0.3833333333333333,0.003242969512939453,0.0014057159423828125
,0.001,0.9,20,0.58,0.04521553322083512,618,0.55,0.55,0.6166666666666667,0.65,0.5333333333333333,0.0033536434173583986,0.0014180183410644532
,0.001,0.9,50,0.66,0.05333333333333334,462,0.6166666666666667,0.7333333333333334,0.6166666666666667,0.7166666666666667,0.6166666666666667,0.0032701015472412108,0.0014048576354980468
,0.00359381,0.1,5,0.42000000000000004,0.15755069730795299,753,0.2,0.5833333333333334,0.6166666666666667,0.3666666666666667,0.3333333333333333,0.0033565521240234374,0.0014151573181152345
,0.00359381,0.1,10,0.5966666666666667,0.14352700094407325,577,0.6333333333333333,0.8166666666666667,0.5166666666666667,0.6333333333333333,0.3833333333333333,0.0032548427581787108,0.0014161109924316407
,0.00359381,0.1,20,0.58,0.04521553322083512,618,0.55,0.55,0.6166666666666667,0.65,0.5333333333333333,0.0033233165740966797,0.0014114856719970703
,0.00359381,0.1,50,0.66,0.05333333333333334,462,0.6166666666666667,0.7333333333333334,0.6166666666666667,0.7166666666666667,0.6166666666666667,0.003291893005371094,0.0014183521270751953
,0.00359381,0.3,5,0.42000000000000004,0.15755069730795299,753,0.2,0.5833333333333334,0.6166666666666667,0.3666666666666667,0.3333333333333333,0.0033372879028320313,0.0014074325561523437
,0.00359381,0.3,10,0.5966666666666667,0.14352700094407325,577,0.6333333333333333,0.8166666666666667,0.5166666666666667,0.6333333333333333,0.3833333333333333,0.00330352783203125,0.00140228271484375
,0.00359381,0.3,20,0.58,0.04521553322083512,618,0.55,0.55,0.6166666666666667,0.65,0.5333333333333333,0.0032419204711914063,0.0014220237731933593
,0.00359381,0.3,50,0.66,0.05333333333333334,462,0.6166666666666667,0.7333333333333334,0.6166666666666667,0.7166666666666667,0.6166666666666667,0.0032896995544433594,0.0014135360717773438
,0.00359381,0.5,5,0.42000000000000004,0.15755069730795299,753,0.2,0.5833333333333334,0.6166666666666667,0.3666666666666667,0.3333333333333333,0.003354310989379883,0.0014085769653320312
,0.00359381,0.5,10,0.5966666666666667,0.14352700094407325,577,0.6333333333333333,0.8166666666666667,0.5166666666666667,0.6333333333333333,0.3833333333333333,0.0032929420471191407,0.0014070510864257813
,0.00359381,0.5,20,0.58,0.04521553322083512,618,0.55,0.55,0.6166666666666667,0.65,0.5333333333333333,0.0032739162445068358,0.0014252662658691406
,0.00359381,0.5,50,0.66,0.05333333333333334,462,0.6166666666666667,0.7333333333333334,0.6166666666666667,0.7166666666666667,0.6166666666666667,0.003378438949584961,0.0014319896697998046
,0.00359381,0.7,5,0.42000000000000004,0.15755069730795299,753,0.2,0.5833333333333334,0.6166666666666667,0.3666666666666667,0.3333333333333333,0.003273487091064453,0.001426362991333008
,0.00359381,0.7,10,0.5966666666666667,0.14352700094407325,577,0.6333333333333333,0.8166666666666667,0.5166666666666667,0.6333333333333333,0.3833333333333333,0.0033197879791259767,0.0014145851135253906
,0.00359381,0.7,20,0.58,0.04521553322083512,618,0.55,0.55,0.6166666666666667,0.65,0.5333333333333333,0.0032633304595947265,0.0013988018035888672
,0.00359381,0.7,50,0.66,0.05333333333333334,462,0.6166666666666667,0.7333333333333334,0.6166666666666667,0.7166666666666667,0.6166666666666667,0.003372669219970703,0.0014405250549316406
