param_clf__max_features,param_clf__min_samples_leaf,param_selector__k,mean_test_score,std_test_score,rank_test_score,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_fit_time,mean_score_time
sqrt,1,5,0.56,0.11860297916438131,29,0.3666666666666667,0.7166666666666667,0.6,0.6166666666666667,0.5,0.6027149677276611,0.021038293838500977
sqrt,1,10,0.5933333333333334,0.1335830993967592,25,0.45,0.8,0.7,0.5166666666666667,0.5,0.6183382511138916,0.021223974227905274
sqrt,1,15,0.6533333333333334,0.19390719429665315,15,0.5333333333333333,0.7,1.0,0.43333333333333335,0.6,0.6029270172119141,0.020662212371826173
sqrt,1,20,0.6366666666666667,0.20450482200237288,17,0.5333333333333333,0.7166666666666667,1.0,0.43333333333333335,0.5,0.5825282573699951,0.020148706436157227
sqrt,1,30,0.64,0.17657230184198702,16,0.45,0.7166666666666667,0.9,0.43333333333333335,0.7,0.5872945785522461,0.02019963264465332
sqrt,1,50,0.73,0.11518101695447328,1,0.7166666666666667,0.8166666666666667,0.9,0.6166666666666667,0.6000000000000001,0.6024175167083741,0.02075085639953613
sqrt,1,75,0.7133333333333334,0.1071862346054235,4,0.7166666666666667,0.9,0.7333333333333334,0.6166666666666667,0.6000000000000001,0.6171003341674804,0.02122969627380371
sqrt,1,100,0.6966666666666665,0.1384035966135113,6,0.6333333333333333,0.9,0.8166666666666667,0.5333333333333333,0.6000000000000001,0.6202511787414551,0.021042823791503906
sqrt,5,5,0.5066666666666666,0.10984838035522718,32,0.45,0.3666666666666667,0.7,0.5166666666666667,0.5,0.5922336578369141,0.02055044174194336
sqrt,5,10,0.5866666666666667,0.092736184954957,27,0.5166666666666667,0.7,0.7,0.5166666666666667,0.5,0.5955665588378907,0.020740270614624023
sqrt,5,15,0.6733333333333333,0.174674300087652,9,0.5166666666666667,0.7,1.0,0.55,0.6,0.5937081336975097,0.021022796630859375
sqrt,5,20,0.62,0.16138291249213607,21,0.5333333333333333,0.7,0.9,0.4666666666666667,0.5,0.5969759464263916,0.02088456153869629
sqrt,5,30,0.6266666666666667,0.1284955684493092,20,0.43333333333333335,0.6166666666666667,0.8166666666666667,0.5666666666666667,0.7,0.604301643371582,0.02099475860595703
sqrt,5,50,0.6566666666666666,0.10033277962194939,11,0.5166666666666667,0.6,0.8166666666666667,0.65,0.7,0.6018327713012696,0.020751285552978515
sqrt,5,75,0.6566666666666666,0.10033277962194939,11,0.5166666666666667,0.6,0.8166666666666667,0.65,0.7,0.6018467903137207,0.02085723876953125
sqrt,5,100,0.7166666666666668,0.10110500592068736,3,0.5333333333333333,0.8,0.8166666666666667,0.7333333333333334,0.7,0.6074624538421631,0.020934152603149413
0.3,1,5,0.56,0.11860297916438131,29,0.3666666666666667,0.7166666666666667,0.6,0.6166666666666667,0.5,0.5974916934967041,0.020990467071533202
0.3,1,10,0.5933333333333334,0.1335830993967592,25,0.45,0.8,0.7,0.5166666666666667,0.5,0.5991852760314942,0.02089681625366211
0.3,1,15,0.6333333333333333,0.19321835661585918,19,0.5333333333333333,0.6,1.0,0.43333333333333335,0.6,0.5880664825439453,0.020488405227661134
0.3,1,20,0.6166666666666667,0.21343747458109497,23,0.6333333333333333,0.6166666666666667,1.0,0.43333333333333335,0.4,0.5931934833526611,0.020316505432128908
0.3,1,30,0.6599999999999999,0.15867506980549204,10,0.55,0.7166666666666667,0.9,0.43333333333333335,0.7,0.615816593170166,0.021017742156982423
0.3,1,50,0.7100000000000001,0.1793816539609828,5,0.7166666666666667,0.9,0.9,0.43333333333333335,0.6000000000000001,0.6262113571166992,0.02082967758178711
0.3,1,75,0.73,0.1458309523615157,1,0.8166666666666667,0.9,0.8166666666666667,0.5166666666666667,0.6000000000000001,0.6367275238037109,0.021079254150390626
0.3,1,100,0.69,0.14399074044303448,8,0.6166666666666667,0.9,0.8166666666666667,0.5166666666666667,0.6000000000000001,0.647139596939087,0.02093849182128906
0.3,5,5,0.61,0.08981462390204985,24,0.5166666666666667,0.6166666666666667,0.7,0.7166666666666667,0.5,0.5879600524902344,0.02105684280395508
0.3,5,10,0.5866666666666667,0.092736184954957,27,0.5166666666666667,0.7,0.7,0.5166666666666667,0.5,0.5929042816162109,0.020921754837036132
0.3,5,15,0.6933333333333334,0.16248076809271922,7,0.5333333333333333,0.7,1.0,0.6333333333333333,0.6,0.5944206237792968,0.020841073989868165
0.3,5,20,0.62,0.16138291249213607,21,0.5333333333333333,0.7,0.9,0.4666666666666667,0.5,0.6025375843048095,0.02092909812927246
0.3,5,30,0.55,0.11055415967851334,31,0.43333333333333335,0.6166666666666667,0.7333333333333334,0.4666666666666667,0.5,0.6039831638336182,0.020739269256591798
0.3,5,50,0.6566666666666666,0.10984838035522718,11,0.5166666666666667,0.7,0.8166666666666667,0.55,0.7,0.6107145786285401,0.020812082290649413
0.3,5,75,0.6566666666666666,0.10984838035522718,11,0.5166666666666667,0.7,0.8166666666666667,0.55,0.7,0.617265272140503,0.02071356773376465
0.3,5,100,0.6366666666666667,0.10923979738782623,17,0.5166666666666667,0.6,0.8166666666666667,0.55,0.7,0.6224791526794433,0.020688581466674804
