param_selector__C,param_selector__l1_ratio,param_selector__top_k,mean_test_score,std_test_score,rank_test_score
0.001,0.1,5,0.49333333333333335,0.06377042156569662,185
0.001,0.1,10,0.5233333333333333,0.08406346808612326,152
0.001,0.1,20,0.5,0.07302967433402213,169
0.001,0.1,50,0.6799999999999999,0.12220201853215573,68
0.001,0.3,5,0.49333333333333335,0.06377042156569662,185
0.001,0.3,10,0.5233333333333333,0.08406346808612326,152
0.001,0.3,20,0.5,0.07302967433402213,169
0.001,0.3,50,0.6799999999999999,0.12220201853215573,68
0.001,0.5,5,0.49333333333333335,0.06377042156569662,185
0.001,0.5,10,0.5233333333333333,0.08406346808612326,152
0.001,0.5,20,0.5,0.07302967433402213,169
0.001,0.5,50,0.6799999999999999,0.12220201853215573,68
0.001,0.7,5,0.49333333333333335,0.06377042156569662,185
0.001,0.7,10,0.5233333333333333,0.08406346808612326,152
0.001,0.7,20,0.5,0.07302967433402213,169
0.001,0.7,50,0.6799999999999999,0.12220201853215573,68
0.001,0.9,5,0.49333333333333335,0.06377042156569662,185
0.001,0.9,10,0.5233333333333333,0.08406346808612326,152
0.001,0.9,20,0.5,0.07302967433402213,169
0.001,0.9,50,0.6799999999999999,0.12220201853215573,68
0.00359381,0.1,5,0.49333333333333335,0.06377042156569662,185
0.00359381,0.1,10,0.5233333333333333,0.08406346808612326,152
0.00359381,0.1,20,0.5,0.07302967433402213,169
0.00359381,0.1,50,0.6799999999999999,0.12220201853215573,68
0.00359381,0.3,5,0.49333333333333335,0.06377042156569662,185
0.00359381,0.3,10,0.5233333333333333,0.08406346808612326,152
0.00359381,0.3,20,0.5,0.07302967433402213,169
0.00359381,0.3,50,0.6799999999999999,0.12220201853215573,68
0.00359381,0.5,5,0.49333333333333335,0.06377042156569662,185
0.00359381,0.5,10,0.5233333333333333,0.08406346808612326,152
0.00359381,0.5,20,0.5,0.07302967433402213,169
0.00359381,0.5,50,0.6799999999999999,0.12220201853215573,68
0.00359381,0.7,5,0.49333333333333335,0.06377042156569662,185
0.00359381,0.7,10,0.5233333333333333,0.08406346808612326,152
0.00359381,0.7,20,0.5,0.07302967433402213,169
0.00359381,0.7,50,0.6799999999999999,0.12220201853215573,68
0.00359381,0.9,5,0.49333333333333335,0.06377042156569662,185
0.00359381,0.9,10,0.5233333333333333,0.08406346808612326,152
0.00359381,0.9,20,0.5,0.07302967433402213,169
0.00359381,0.9,50,0.6799999999999999,0.12220201853215573,68
0.0129155,0.1,5,0.5333333333333333,0.08628119403696526,151
0.0129155,0.1,10,0.5900000000000001,0.08137703743822466,149
0.0129155,0.1,20,0.6399999999999999,0.07118052168020873,127
0.0129155,0.1,50,0.6566666666666666,0.12631530214330947,115
0.0129155,0.3,5,0.49333333333333335,0.06377042156569662,185
0.0129155,0.3,10,0.5233333333333333,0.08406346808612326,152
0.0129155,0.3,20,0.5,0.07302967433402213,169
0.0129155,0.3,50,0.6799999999999999,0.12220201853215573,68
0.0129155,0.5,5,0.49333333333333335,0.06377042156569662,185
0.0129155,0.5,10,0.5233333333333333,0.08406346808612326,152
0.0129155,0.5,20,0.5,0.07302967433402213,169
0.0129155,0.5,50,0.6799999999999999,0.12220201853215573,68
0.0129155,0.7,5,0.49333333333333335,0.06377042156569662,185
0.0129155,0.7,10,0.5233333333333333,0.08406346808612326,152
0.0129155,0.7,20,0.5,0.07302967433402213,169
0.0129155,0.7,50,0.6799999999999999,0.12220201853215573,68
0.0129155,0.9,5,0.49333333333333335,0.06377042156569662,185
0.0129155,0.9,10,0.5233333333333333,0.08406346808612326,152
0.0129155,0.9,20,0.5,0.07302967433402213,169
0.0129155,0.9,50,0.6799999999999999,0.12220201853215573,68
0.0464159,0.1,5,0.6866666666666666,0.16172679294277603,54
0.0464159,0.1,10,0.7100000000000001,0.15040685563571304,27
0.0464159,0.1,20,0.6799999999999999,0.08717797887081347,68
0.0464159,0.1,50,0.6766666666666667,0.13441230102437302,86
0.0464159,0.3,5,0.6266666666666666,0.11185307823708346,140
0.0464159,0.3,10,0.6233333333333334,0.08856886837057613,142
0.0464159,0.3,20,0.5833333333333334,0.1192569587999888,150
0.0464159,0.3,50,0.6933333333333334,0.09463379711052261,43
0.0464159,0.5,5,0.52,0.14847371634213394,168
0.0464159,0.5,10,0.5933333333333333,0.158675069805492,148
0.0464159,0.5,20,0.61,0.08981462390204986,147
0.0464159,0.5,50,0.7366666666666667,0.07102425250887506,13
0.0464159,0.7,5,0.49333333333333335,0.06377042156569662,185
0.0464159,0.7,10,0.5233333333333333,0.08406346808612326,152
0.0464159,0.7,20,0.5,0.07302967433402213,169
0.0464159,0.7,50,0.6799999999999999,0.12220201853215573,68
0.0464159,0.9,5,0.49333333333333335,0.06377042156569662,185
0.0464159,0.9,10,0.5233333333333333,0.08406346808612326,152
0.0464159,0.9,20,0.5,0.07302967433402213,169
0.0464159,0.9,50,0.6799999999999999,0.12220201853215573,68
0.16681,0.1,5,0.6933333333333332,0.14007934259633795,46
0.16681,0.1,10,0.71,0.19310331143946985,28
0.16681,0.1,20,0.6833333333333333,0.12337837015547833,58
0.16681,0.1,50,0.6599999999999999,0.0671648055986996,106
0.16681,0.3,5,0.6533333333333333,0.1786990020490695,120
0.16681,0.3,10,0.6866666666666668,0.14039626459101792,51
