param_selector__C,param_selector__l1_ratio,param_selector__top_k,mean_test_score,std_test_score,rank_test_score
0.001,0.1,5,0.44000000000000006,0.045460605656619524,153
0.001,0.1,10,0.4966666666666667,0.08844332774281065,128
0.001,0.1,20,0.4033333333333333,0.12927146286443544,185
0.001,0.1,50,0.42666666666666664,0.1057250101810247,169
0.001,0.3,5,0.44000000000000006,0.045460605656619524,153
0.001,0.3,10,0.4966666666666667,0.08844332774281065,128
0.001,0.3,20,0.4033333333333333,0.12927146286443544,185
0.001,0.3,50,0.42666666666666664,0.1057250101810247,169
0.001,0.5,5,0.44000000000000006,0.045460605656619524,153
0.001,0.5,10,0.4966666666666667,0.08844332774281065,128
0.001,0.5,20,0.4033333333333333,0.12927146286443544,185
0.001,0.5,50,0.42666666666666664,0.1057250101810247,169
0.001,0.7,5,0.44000000000000006,0.045460605656619524,153
0.001,0.7,10,0.4966666666666667,0.08844332774281065,128
0.001,0.7,20,0.4033333333333333,0.12927146286443544,185
0.001,0.7,50,0.42666666666666664,0.1057250101810247,169
0.001,0.9,5,0.44000000000000006,0.045460605656619524,153
0.001,0.9,10,0.4966666666666667,0.08844332774281065,128
0.001,0.9,20,0.4033333333333333,0.12927146286443544,185
0.001,0.9,50,0.42666666666666664,0.1057250101810247,169
0.00359381,0.1,5,0.44000000000000006,0.045460605656619524,153
0.00359381,0.1,10,0.4966666666666667,0.08844332774281065,128
0.00359381,0.1,20,0.4033333333333333,0.12927146286443544,185
0.00359381,0.1,50,0.42666666666666664,0.1057250101810247,169
0.00359381,0.3,5,0.44000000000000006,0.045460605656619524,153
0.00359381,0.3,10,0.4966666666666667,0.08844332774281065,128
0.00359381,0.3,20,0.4033333333333333,0.12927146286443544,185
0.00359381,0.3,50,0.42666666666666664,0.1057250101810247,169
0.00359381,0.5,5,0.44000000000000006,0.045460605656619524,153
0.00359381,0.5,10,0.4966666666666667,0.08844332774281065,128
0.00359381,0.5,20,0.4033333333333333,0.12927146286443544,185
0.00359381,0.5,50,0.42666666666666664,0.1057250101810247,169
0.00359381,0.7,5,0.44000000000000006,0.045460605656619524,153
0.00359381,0.7,10,0.4966666666666667,0.08844332774281065,128
0.00359381,0.7,20,0.4033333333333333,0.12927146286443544,185
0.00359381,0.7,50,0.42666666666666664,0.1057250101810247,169
0.00359381,0.9,5,0.44000000000000006,0.045460605656619524,153
0.00359381,0.9,10,0.4966666666666667,0.08844332774281065,128
0.00359381,0.9,20,0.4033333333333333,0.12927146286443544,185
0.00359381,0.9,50,0.42666666666666664,0.1057250101810247,169
0.0129155,0.1,5,0.5900000000000001,0.0992191737742481,96
0.0129155,0.1,10,0.6100000000000001,0.15937377450509227,86
0.0129155,0.1,20,0.5533333333333335,0.10509255180289633,115
0.0129155,0.1,50,0.6300000000000001,0.09626352718795764,78
