param_clf__max_features,param_clf__min_samples_leaf,param_selector__k,mean_test_score,std_test_score,rank_test_score,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_fit_time,mean_score_time
sqrt,1,5,0.6933333333333334,0.1231981240838422,3,0.7333333333333334,0.6333333333333333,0.8166666666666667,0.8,0.48333333333333334,0.600593376159668,0.020820093154907227
sqrt,1,10,0.6166666666666666,0.14643921757659195,25,0.5333333333333333,0.4166666666666667,0.8166666666666667,0.75,0.5666666666666667,0.6040850162506104,0.02075471878051758
sqrt,1,15,0.6533333333333333,0.11518101695447328,12,0.6166666666666667,0.5166666666666667,0.7333333333333334,0.8333333333333333,0.5666666666666667,0.6011173725128174,0.02099318504333496
sqrt,1,20,0.7099999999999999,0.11671427600007726,2,0.7333333333333334,0.5166666666666667,0.8166666666666667,0.8333333333333333,0.65,0.6041687488555908,0.0209169864654541
sqrt,1,30,0.6733333333333332,0.16006942938057292,7,0.55,0.5166666666666667,0.9,0.8333333333333333,0.5666666666666667,0.6064579486846924,0.020828866958618165
sqrt,1,50,0.6733333333333332,0.1600694293805729,7,0.5666666666666667,0.5166666666666667,0.9,0.8333333333333333,0.55,0.6100077629089355,0.02073249816894531
sqrt,1,75,0.6533333333333333,0.15755069730795299,12,0.6333333333333333,0.5166666666666667,0.9,0.75,0.4666666666666667,0.6159487247467041,0.020762062072753905
sqrt,1,100,0.6533333333333333,0.14079141387961913,12,0.55,0.5166666666666667,0.8166666666666667,0.8333333333333333,0.55,0.6161694526672363,0.020963191986083984
sqrt,5,5,0.5533333333333335,0.1142122779934121,31,0.55,0.43333333333333335,0.43333333333333335,0.7333333333333334,0.6166666666666667,0.5887398242950439,0.021171045303344727
sqrt,5,10,0.6,0.08164965809277258,27,0.55,0.5166666666666667,0.6166666666666667,0.75,0.5666666666666667,0.5884462356567383,0.02106900215148926
sqrt,5,15,0.6366666666666667,0.13515423288475525,16,0.7333333333333334,0.5166666666666667,0.6333333333333333,0.8333333333333333,0.4666666666666667,0.5898993968963623,0.020665073394775392
